date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:24:45	72/72	---M--	200	added ('OK')	text/plain	etag:%22c2fbdde5bfb25e6b4ba5a612bf64a02b%22	https://rigbiswas.com/robots.txt		(from )
19:24:45	214872/214872	---MCZ	200	added ('OK')	text/html	etag:W/%2234758-8WKZqQu+qzx7eFhKGWqr/xikrhs%22	https://rigbiswas.com/	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/index.html	(from )
19:24:46	103864/103864	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Nov%202023%2011:52:42%20GMT	https://images.prismic.io/rigbiswas/c44456d3-9eec-4ff1-822b-ab63032644c3_SAIKAT-OLY+(10).jpg?auto=compress,format&rect=0,383,2048,1024&w=1200&h=600	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/images.prismic.io/rigbiswas/c44456d3-9eec-4ff1-822b-ab63032644c3_SAIKAT-OLY+(10)9fb3.jpg	(from https://rigbiswas.com/)
19:24:47	76572/76572	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Nov%202023%2013:24:47%20GMT	https://images.prismic.io/rigbiswas/c44456d3-9eec-4ff1-822b-ab63032644c3_SAIKAT-OLY+(10).jpg?auto=compress,format&rect=0,316,2048,1048&w=1024&h=524	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/images.prismic.io/rigbiswas/c44456d3-9eec-4ff1-822b-ab63032644c3_SAIKAT-OLY+(10)f81a.jpg	(from https://rigbiswas.com/)
19:24:47	9729/9729	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Oct%202023%2013:55:24%20GMT	https://images.prismic.io/rigbiswas/c44456d3-9eec-4ff1-822b-ab63032644c3_SAIKAT-OLY+(10).jpg?auto=compress,format&rect=0,328,2048,1024&w=300&h=150	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/images.prismic.io/rigbiswas/c44456d3-9eec-4ff1-822b-ab63032644c3_SAIKAT-OLY+(10)a4b9.jpg	(from https://rigbiswas.com/)
19:24:47	6709/6709	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Oct%202023%2013:55:25%20GMT	https://images.prismic.io/rigbiswas/c44456d3-9eec-4ff1-822b-ab63032644c3_SAIKAT-OLY+(10).jpg?auto=compress,format&rect=188,0,1680,1680&w=150&h=150	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/images.prismic.io/rigbiswas/c44456d3-9eec-4ff1-822b-ab63032644c3_SAIKAT-OLY+(10)99ce.jpg	(from https://rigbiswas.com/)
19:24:48	161409/161409	---M-Z	200	added ('OK')	text/css	etag:W/%2227681-LKxK/BIJg5IUESlr1Oj9ipS6I34%22	https://cdn.jsdelivr.net/npm/bootstrap@4.6.0/dist/css/bootstrap.min.css	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/cdn.jsdelivr.net/npm/bootstrap@4.6.0/dist/css/bootstrap.min.css	(from https://rigbiswas.com/)
19:24:48	7307/7307	---M--	200	added ('OK')	image/png	etag:%2205fac1546db7c45cae73e76ddd3acd4e%22	https://rigbiswas.com/apple-touch-icon.png	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/apple-touch-icon.png	(from https://rigbiswas.com/)
19:24:48	1454/1454	---M--	200	added ('OK')	image/png	etag:%22a861e064a09ecd992c9ec7876e353f10%22	https://rigbiswas.com/favicon-32x32.png	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/favicon-32x32.png	(from https://rigbiswas.com/)
19:24:48	774/774	---M--	200	added ('OK')	image/png	etag:%22ee85e79eab9bfa52c704c361cf4a89ed%22	https://rigbiswas.com/favicon-16x16.png	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/favicon-16x16.png	(from https://rigbiswas.com/)
19:24:49	456/456	---M--	200	added ('OK')	application/manifest+json	etag:%221f7fc51868f7bfeec38484c0c3bed661%22	https://rigbiswas.com/site.webmanifest	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/site.webmanifest	(from https://rigbiswas.com/)
19:24:49	46544/46544	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f48f655083b76f08e7cf44ebc7376257%22	https://rigbiswas.com/safari-pinned-tab.svg	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/safari-pinned-tab.svg	(from https://rigbiswas.com/)
19:24:50	29677/29677	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c8bfbb59bff7a90e1029b3831ece2c04%22	https://static.cdn.prismic.io/prismic.js?new=true&repo=rigbiswas	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/static.cdn.prismic.io/prismic0c90.js	(from https://rigbiswas.com/)
19:24:50	1346/1346	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2006%20Nov%202023%2013:24:51%20GMT	https://plausible.io/js/plausible.js	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/plausible.io/js/plausible.js	(from https://rigbiswas.com/)
19:24:51	350290/350290	---MCZ	200	added ('OK')	text/css	etag:W/%22820bf2b19c16e9529bec5dc08897ed6f%22	https://rigbiswas.com/_next/static/css/2cd93e6741754dfc.css	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/_next/static/css/2cd93e6741754dfc.css	(from https://rigbiswas.com/)
19:24:51	3710/3710	---MCZ	200	added ('OK')	text/css	etag:W/%222273a16f6fd391d5387bd9d30a2994f8%22	https://rigbiswas.com/_next/static/css/c3e67bea1fd856c0.css	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/_next/static/css/c3e67bea1fd856c0.css	(from https://rigbiswas.com/)
19:24:51	91434/91434	---MCZ	200	added ('OK')	application/javascript	etag:W/%2299442aec5788bccac9b2f0ead2afdd6b%22	https://rigbiswas.com/_next/static/chunks/polyfills-5cd94c89d3acac5f.js	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/_next/static/chunks/polyfills-5cd94c89d3acac5f.js	(from https://rigbiswas.com/)
19:24:52	1745/1745	---MCZ	200	added ('OK')	application/javascript	etag:W/%221fd72a66e4bc2658bbca0754def47fc5%22	https://rigbiswas.com/_next/static/chunks/webpack-cb7634a8b6194820.js	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/_next/static/chunks/webpack-cb7634a8b6194820.js	(from https://rigbiswas.com/)
19:24:52	129979/129979	---MCZ	200	added ('OK')	application/javascript	etag:W/%22623da2092ab9e81400d81fad9017f0ba%22	https://rigbiswas.com/_next/static/chunks/framework-5f4595e5518b5600.js	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/_next/static/chunks/framework-5f4595e5518b5600.js	(from https://rigbiswas.com/)
19:24:52	100040/100040	---MCZ	200	added ('OK')	application/javascript	etag:W/%220f2c2fc4f88b9f971931e54dc1a1f448%22	https://rigbiswas.com/_next/static/chunks/main-a054bbf31fb90f6a.js	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/_next/static/chunks/main-a054bbf31fb90f6a.js	(from https://rigbiswas.com/)
19:24:53	1833/1833	---MCZ	200	added ('OK')	application/javascript	etag:W/%22853a486fa063bb5a04a64a64821da40a%22	https://rigbiswas.com/_next/static/chunks/0c428ae2-aa671d75d86532cf.js	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/_next/static/chunks/0c428ae2-aa671d75d86532cf.js	(from https://rigbiswas.com/)
19:24:54	445/445	---M--	200	added ('OK')	application/javascript	etag:%229f0ee7fe8680cd5c3dbe76d1d0e1c5ed%22	https://rigbiswas.com/_next/static/chunks/d7eeaac4-f8bf358a39c39e0f.js	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/_next/static/chunks/d7eeaac4-f8bf358a39c39e0f.js	(from https://rigbiswas.com/)
19:24:54	449/449	---M--	200	added ('OK')	application/javascript	etag:%229f3c524ac8a6230c015191113dc7ba6a%22	https://rigbiswas.com/_next/static/chunks/d64684d8-9abf18838b145f1d.js	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/_next/static/chunks/d64684d8-9abf18838b145f1d.js	(from https://rigbiswas.com/)
19:24:54	340981/340981	---MCZ	200	added ('OK')	application/javascript	etag:W/%226e92a76e68b04a8aed09da1d1194a23a%22	https://rigbiswas.com/_next/static/chunks/pages/_app-076a5fb60e2318d4.js	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/_next/static/chunks/pages/_app-076a5fb60e2318d4.js	(from https://rigbiswas.com/)
19:24:55	39765/39765	---MCZ	200	added ('OK')	application/javascript	etag:W/%224c5f8523d0d94c148ce738c1a762c7b9%22	https://rigbiswas.com/_next/static/chunks/66-edccea83c29c6ed4.js	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/_next/static/chunks/66-edccea83c29c6ed4.js	(from https://rigbiswas.com/)
19:24:55	125693/125693	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b9bf0f29aa366d1eb5cf558c09aaf602%22	https://rigbiswas.com/_next/static/chunks/164-a72eeb39cc3d61f4.js	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/_next/static/chunks/164-a72eeb39cc3d61f4.js	(from https://rigbiswas.com/)
19:24:55	5562/5562	---MCZ	200	added ('OK')	application/javascript	etag:W/%227fc0c873c3061b6e5e45b61c84f5beb7%22	https://rigbiswas.com/_next/static/chunks/207-ba5a6bd96586e584.js	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/_next/static/chunks/207-ba5a6bd96586e584.js	(from https://rigbiswas.com/)
19:24:55	70355/70355	---MCZ	200	added ('OK')	application/javascript	etag:W/%22fc77a204f87bf95554e0486fde3dbcaf%22	https://rigbiswas.com/_next/static/chunks/73-9813390912288ce1.js	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/_next/static/chunks/73-9813390912288ce1.js	(from https://rigbiswas.com/)
19:24:55	10350/10350	---MCZ	200	added ('OK')	application/javascript	etag:W/%223bfacf5aa60f8b9d014553d1e726a63f%22	https://rigbiswas.com/_next/static/chunks/pages/index-a6c01509a5f42477.js	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/_next/static/chunks/pages/index-a6c01509a5f42477.js	(from https://rigbiswas.com/)
19:24:56	2373/2373	---MCZ	200	added ('OK')	application/javascript	etag:W/%22cd3b97209ab2e6b7cf35ba1721a4d55f%22	https://rigbiswas.com/_next/static/jf1SNSbyK0N_55FCqD4EJ/_buildManifest.js	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/_next/static/jf1SNSbyK0N_55FCqD4EJ/_buildManifest.js	(from https://rigbiswas.com/)
19:24:56	77/77	---M--	200	added ('OK')	application/javascript	etag:%22b6652df95db52feb4daf4eca35380933%22	https://rigbiswas.com/_next/static/jf1SNSbyK0N_55FCqD4EJ/_ssgManifest.js	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/_next/static/jf1SNSbyK0N_55FCqD4EJ/_ssgManifest.js	(from https://rigbiswas.com/)
19:24:56	92/92	---M--	200	added ('OK')	application/javascript	etag:%227c3f7e060745668041278118c0bb3d6d%22	https://rigbiswas.com/_next/static/jf1SNSbyK0N_55FCqD4EJ/_middlewareManifest.js	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/_next/static/jf1SNSbyK0N_55FCqD4EJ/_middlewareManifest.js	(from https://rigbiswas.com/)
19:24:57	35857/35857	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Oct%202023%2002:51:43%20GMT	https://images.prismic.io/rigbiswas/8fa3e837-9a26-4235-a409-acdb3f40232c_bg-image.jpeg?auto=compress,format&rect=0,0,1600,800&w=1200&h=600	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/images.prismic.io/rigbiswas/8fa3e837-9a26-4235-a409-acdb3f40232c_bg-image3118.jpg	(from https://rigbiswas.com/)
19:24:57	190732/190732	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Nov%202023%2023:03:57%20GMT	https://images.prismic.io/rigbiswas/dc2d2d4c-cc92-498b-b55a-cb4ff955a3c0_albums+hgvb+copy.jpg?auto=compress,format&rect=0,0,10342,2048&w=4040&h=800	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/images.prismic.io/rigbiswas/dc2d2d4c-cc92-498b-b55a-cb4ff955a3c0_albums+hgvb+copyc1ac.jpg	(from https://rigbiswas.com/)
19:24:57	3267/3267	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2017:59:51%20GMT	https://images.prismic.io/rigbiswas/d2bf3013-c72b-4c0f-a75b-39fe952c79af_logo-white.png?auto=compress,format&w=80	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/images.prismic.io/rigbiswas/d2bf3013-c72b-4c0f-a75b-39fe952c79af_logo-whiteea82.png	(from https://rigbiswas.com/)
19:24:58	133329/133329	---MCZ	200	added ('OK')	text/html	etag:W/%22208d1-+xIX6mIGe4gNHDlL2JrYxHHZm4M%22	https://rigbiswas.com/moments	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/moments.html	(from https://rigbiswas.com/)
19:24:59	102234/102234	---MCZ	200	added ('OK')	text/html	etag:W/%2218f5a-UA60whEX+N6ibmV4pacgFvdp76c%22	https://rigbiswas.com/wedding-portfolio	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/wedding-portfolio.html	(from https://rigbiswas.com/)
19:24:59	73810/73810	---MCZ	200	added ('OK')	text/html	etag:W/%2212052-VrL6fBOB4raOmzqYcufuDtGhBMU%22	https://rigbiswas.com/kids-portfolio	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/kids-portfolio.html	(from https://rigbiswas.com/)
19:25:00	75081/75081	---MCZ	200	added ('OK')	text/html	etag:W/%2212549-1AGm4WKz9bCz5rplC72higl2QW0%22	https://rigbiswas.com/films	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/films.html	(from https://rigbiswas.com/)
19:25:00	52852/52852	---MCZ	200	added ('OK')	text/html	etag:W/%22ce74-NjqigwXquaeJdUhh5zw1TyQoMq4%22	https://rigbiswas.com/albums	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/albums.html	(from https://rigbiswas.com/)
19:25:01	73116/73116	---MCZ	200	added ('OK')	text/html	etag:W/%2211d9c-aLsaBQ/l4P9On2IHijVymT9pLxs%22	https://rigbiswas.com/photography-services	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/photography-services.html	(from https://rigbiswas.com/)
19:25:01	53630/53630	---MCZ	200	added ('OK')	text/html	etag:W/%22d17e-byCbiHJeVALli1IjVntCcfQJDww%22	https://rigbiswas.com/about-rig	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/about-rig.html	(from https://rigbiswas.com/)
19:25:01	40203/40203	---MCZ	200	added ('OK')	text/html	etag:W/%229d0b-w3NbjXBQfFkR7EVehXlwDfE4EsU%22	https://rigbiswas.com/contact	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/contact.html	(from https://rigbiswas.com/)
19:25:02	67048/67048	---MCZ	200	added ('OK')	text/html	etag:W/%22105e8-8jrzde9acutKyMpD0wJcQ7V5QZg%22	https://rigbiswas.com/client-reviews	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/client-reviews.html	(from https://rigbiswas.com/)
19:25:03	121497/121497	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Oct%202023%2008:03:14%20GMT	https://images.prismic.io/rigbiswas/c4e751ec-b8a1-4681-a1fc-f16d3b427d20_Carousel+1+-+Rig+copy+3.jpg?auto=compress,format&rect=0,0,5332,1653&w=2500&h=775	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/images.prismic.io/rigbiswas/c4e751ec-b8a1-4681-a1fc-f16d3b427d20_Carousel+1+-+Rig+copy+33a1d.jpg	(from https://rigbiswas.com/)
19:25:03	42948/42948	---MCZ	200	added ('OK')	text/html	etag:W/%22a7c4-CG8miiaXS95qmyBeSMGDOL61Rbk%22	https://rigbiswas.com/join-us	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/join-us.html	(from https://rigbiswas.com/)
19:25:04	61238/61238	---MCZ	200	added ('OK')	text/html	etag:W/%22ef36-9m+8ZGwHLtw7xTguqALFFJZTcCA%22	https://rigbiswas.com/wedding-portfolio/harshit-priyanka	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/wedding-portfolio/harshit-priyanka.html	(from https://rigbiswas.com/)
19:25:04	155290/155290	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Nov%202023%2023:04:05%20GMT	https://images.prismic.io/rigbiswas/64e15a23-6328-4807-ae5d-519b79bce5c9_Caraousels+copnnbbvy+copy.jpg?auto=compress,format&rect=0,0,6606,2048&w=2500&h=775	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/images.prismic.io/rigbiswas/64e15a23-6328-4807-ae5d-519b79bce5c9_Caraousels+copnnbbvy+copy7359.jpg	(from https://rigbiswas.com/)
19:25:04	177101/177101	---MCZ	200	added ('OK')	text/html	etag:W/%222b3cd-N8zZh9xptzYRLrdkE85h0DNAcws%22	https://rigbiswas.com/photography-blog	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/photography-blog.html	(from https://rigbiswas.com/)
19:25:04	196317/196317	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Oct%202023%2019:31:49%20GMT	https://images.prismic.io/rigbiswas/f8c73118-3684-4325-bed9-2fa5206d00a7_Carousel+4.jpg?auto=compress,format&rect=4,0,4790,1485&w=2500&h=775	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/images.prismic.io/rigbiswas/f8c73118-3684-4325-bed9-2fa5206d00a7_Carousel+4abf2.jpg	(from https://rigbiswas.com/)
19:25:05	198569/198569	---MCZ	200	added ('OK')	text/html	etag:W/%22307a9-7HGhf7v5nu9AmFpRE0kbgq80bR8%22	https://rigbiswas.com/bengali-wedding-photography	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/bengali-wedding-photography.html	(from https://rigbiswas.com/)
19:25:05	127058/127058	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Oct%202023%2009:29:41%20GMT	https://images.prismic.io/rigbiswas/d2207a8d-ab56-47b8-bea1-be0e34f1a2d9_Bride+sneha+Caraousels+copy.jpg?auto=compress,format&rect=0,0,5332,1653&w=2500&h=775	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/images.prismic.io/rigbiswas/d2207a8d-ab56-47b8-bea1-be0e34f1a2d9_Bride+sneha+Caraousels+copy3a1d.jpg	(from https://rigbiswas.com/)
19:25:05	178877/178877	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Oct%202023%2014:18:10%20GMT	https://images.prismic.io/rigbiswas/7c4a69ce-a40c-4cf4-9526-23cd281d841e_Destination+prewedding+aklesh.jpg?auto=compress,format&rect=0,0,6606,2048&w=2500&h=775	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/images.prismic.io/rigbiswas/7c4a69ce-a40c-4cf4-9526-23cd281d841e_Destination+prewedding+aklesh7359.jpg	(from https://rigbiswas.com/)
19:25:05	191695/191695	---MCZ	200	added ('OK')	text/html	etag:W/%222eccf-+61JSKzDPkuIXNzWaucC9LU1arw%22	https://rigbiswas.com/pre-wedding-photography	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/pre-wedding-photography.html	(from https://rigbiswas.com/)
19:25:06	68887/68887	---MCZ	200	added ('OK')	text/html	etag:W/%2210d17-kPBwjvHBMm44wNIhL//rLkIiH6g%22	https://rigbiswas.com/wedding-portfolio/anirbith-priyasha	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/wedding-portfolio/anirbith-priyasha.html	(from https://rigbiswas.com/)
19:25:06	223777/223777	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Oct%202023%2007:41:25%20GMT	https://images.prismic.io/rigbiswas/6c959e8b-cd8e-4f3c-a842-cc18ace17ff2_Carousel+2+-+darjeeling.jpg?auto=compress,format&rect=0,0,5332,1653&w=2500&h=775	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/images.prismic.io/rigbiswas/6c959e8b-cd8e-4f3c-a842-cc18ace17ff2_Carousel+2+-+darjeeling3a1d.jpg	(from https://rigbiswas.com/)
19:25:06	267673/267673	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Oct%202023%2009:29:41%20GMT	https://images.prismic.io/rigbiswas/b496d2f5-e147-4c32-96d4-729387613aee_Caraousels+copydxc.jpg?auto=compress,format&rect=0,0,6606,2048&w=2500&h=775	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/images.prismic.io/rigbiswas/b496d2f5-e147-4c32-96d4-729387613aee_Caraousels+copydxc7359.jpg	(from https://rigbiswas.com/)
19:25:06	65016/65016	---MCZ	200	added ('OK')	text/html	etag:W/%22fdf8-WhhRggDvHBuJU/uebOY/ZU6e4gY%22	https://rigbiswas.com/wedding-portfolio/deep-sneha	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/wedding-portfolio/deep-sneha.html	(from https://rigbiswas.com/)
19:25:07	198554/198554	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Oct%202023%2019:51:02%20GMT	https://images.prismic.io/rigbiswas/53f0b9c6-6e90-4f1d-be0f-f49eb416ed0f_Carousel+3+-+sikkim.jpg?auto=compress,format&rect=0,0,5332,1653&w=2500&h=775	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/images.prismic.io/rigbiswas/53f0b9c6-6e90-4f1d-be0f-f49eb416ed0f_Carousel+3+-+sikkim3a1d.jpg	(from https://rigbiswas.com/)
19:25:07	24220/24220	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Oct%202023%2007:41:25%20GMT	https://images.prismic.io/rigbiswas/00895053-cffa-400c-a942-743d9bf37c2a_ADP08555-1+copy.jpg?auto=compress,format&rect=250,281,2632,1757&w=400&h=267	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/images.prismic.io/rigbiswas/00895053-cffa-400c-a942-743d9bf37c2a_ADP08555-1+copy383b.jpg	(from https://rigbiswas.com/)
19:25:08	61391/61391	---MCZ	200	added ('OK')	text/html	etag:W/%22efcf-Z0d9XrkS7LxWHoeCB5Mqs+4bc7A%22	https://rigbiswas.com/wedding-portfolio/sayari-akash	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/wedding-portfolio/sayari-akash.html	(from https://rigbiswas.com/)
19:25:08	30329/30329	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Oct%202023%2007:41:27%20GMT	https://images.prismic.io/rigbiswas/45ef0102-972f-4d7a-93dd-307661746dfe_21+-+Sayari+X+Akash.jpg?auto=compress,format&rect=8,0,3068,2048&w=400&h=267	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/images.prismic.io/rigbiswas/45ef0102-972f-4d7a-93dd-307661746dfe_21+-+Sayari+X+Akashfb39.jpg	(from https://rigbiswas.com/)
19:25:09	17539/17539	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Oct%202023%2007:41:25%20GMT	https://images.prismic.io/rigbiswas/a69b2877-4bca-429e-b8ea-c4b9c40c6698__AKP7150df-1+copy.jpg?auto=compress,format&rect=0,22,2991,1996&w=400&h=267	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/images.prismic.io/rigbiswas/a69b2877-4bca-429e-b8ea-c4b9c40c6698__AKP7150df-1+copy0d42.jpg	(from https://rigbiswas.com/)
19:25:09	56400/56400	---MCZ	200	added ('OK')	text/html	etag:W/%22dc50-e0m8LOjxeoMheeu4VIwdFR9hC/0%22	https://rigbiswas.com/wedding-portfolio/siddhant-bhavya	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/wedding-portfolio/siddhant-bhavya.html	(from https://rigbiswas.com/)
19:25:09	17978/17978	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Oct%202023%2007:41:25%20GMT	https://images.prismic.io/rigbiswas/0497c34c-1027-4904-86d0-19b3e99dc462_Sikkim+thumb+-+Copy.jpg?auto=compress,format&rect=208,0,2247,1500&w=400&h=267	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/images.prismic.io/rigbiswas/0497c34c-1027-4904-86d0-19b3e99dc462_Sikkim+thumb+-+Copy92aa.jpg	(from https://rigbiswas.com/)
19:25:09	59741/59741	---MCZ	200	added ('OK')	text/html	etag:W/%22e95d-+iQOpypiKjDNn5aG+c48BqHNna4%22	https://rigbiswas.com/wedding-portfolio/srirup-aruna	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/wedding-portfolio/srirup-aruna.html	(from https://rigbiswas.com/)
19:25:10	21399/21399	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Oct%202023%2023:57:58%20GMT	https://images.prismic.io/rigbiswas/7f69ab6b-7dc2-44f8-8d11-a63a118cd50e_DSC_9224+copy.jpg?auto=compress,format&rect=0,0,3068,2048&w=400&h=267	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/images.prismic.io/rigbiswas/7f69ab6b-7dc2-44f8-8d11-a63a118cd50e_DSC_9224+copy6761.jpg	(from https://rigbiswas.com/)
19:25:10	64936/64936	---MCZ	200	added ('OK')	text/html	etag:W/%22fda8-3BwBPY2JvTTKnQ3vekBOyTzxIko%22	https://rigbiswas.com/wedding-portfolio/rimlee-soumyajit	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/rigbiswas.com/wedding-portfolio/rimlee-soumyajit.html	(from https://rigbiswas.com/)
19:25:11	25379/25379	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Oct%202023%2007:41:25%20GMT	https://images.prismic.io/rigbiswas/a6919787-4895-4175-8478-98f2fff54529__DSC0506+copy.jpg?auto=compress,format&rect=8,0,3068,2048&w=400&h=267	D:/Website%20Copy/Chayashilpo%20-%20RIG/ChayaShilpo/images.prismic.io/rigbiswas/a6919787-4895-4175-8478-98f2fff54529__DSC0506+copyfb39.jpg	(from https://rigbiswas.com/)
